playerId,noOfMontrealMarathons,numAllRaces,averageRuntimeInMarathons,category,didTheyAttend
5086,0,0,15645,37.0,1
5087,0,1,15674,42.0,1
5088,2,7,13807,42.0,0
5090,1,2,14668,21.0,0
5091,1,1,11610,32.0,0
5092,1,5,22850,47.0,0
5093,1,2,13265,32.0,0
5095,0,0,15810,32.0,1
5096,1,9,16594,32.0,0
5097,1,1,12660,62.0,0
5098,1,1,14468,21.0,0
5099,1,1,19061,47.0,0
5100,1,2,19938,21.0,0
5101,1,1,18622,21.0,0
5102,1,3,13083,32.0,0
5103,1,2,19238,37.0,1
5104,1,1,13921,37.0,0
5105,0,0,15810,32.0,1
5106,0,0,15810,32.0,1
5107,0,0,15838,47.0,1
5108,0,0,15810,32.0,1
5109,1,2,21474,27.0,0
5110,1,1,12530,47.0,0
5111,1,5,13872,42.0,0
5112,1,27,19492,37.0,0
5113,1,1,24483,27.0,0
5114,0,0,15838,47.0,1
5115,1,5,23102,37.0,0
5116,0,0,18424,74.5,1
5117,0,1,15810,32.0,1
5118,2,39,14217,47.0,1
5119,1,14,14461,57.0,0
5120,0,0,15919,27.0,1
5121,1,5,15721,42.0,0
5122,1,11,13735,42.0,0
5124,0,2,15810,32.0,1
5125,1,6,11976,42.0,0
5127,1,8,18618,37.0,0
5128,1,3,17999,52.0,0
5129,1,1,16166,21.0,0
5130,0,0,15645,37.0,1
5131,1,1,16940,37.0,1
5132,1,8,12349,47.0,1
5133,0,0,15674,42.0,1
5134,0,0,15810,32.0,1
5135,0,1,16152,57.0,1
5136,1,2,12305,27.0,0
5137,1,1,16771,62.0,0
5138,0,0,16115,52.0,1
5139,1,10,14299,57.0,0
5141,0,5,15674,42.0,1
5143,0,1,15645,37.0,1
5144,0,1,15919,27.0,1
5145,1,7,12307,42.0,0
5146,1,1,15671,21.0,1
5147,0,0,15674,42.0,1
5148,1,1,13135,57.0,0
5149,1,2,19470,57.0,0
5150,0,0,15810,32.0,1
5151,1,3,14424,37.0,0
5152,1,5,15617,67.0,0
5153,0,0,15645,37.0,1
5154,1,1,13179,27.0,0
5155,1,2,14857,27.0,0
5156,0,0,15674,42.0,1
5157,0,0,15645,37.0,1
5158,1,6,15919,27.0,0
5160,1,20,15215,32.0,0
5161,1,8,14600,47.0,0
5162,1,4,11850,27.0,0
5164,1,1,15550,42.0,0
5166,1,24,18549,42.0,0
5168,0,0,15645,37.0,1
5170,1,1,16592,32.0,0
5171,0,0,15674,42.0,1
5172,0,1,15645,37.0,1
5173,2,4,13396,37.0,0
5174,1,5,15135,32.0,0
5175,0,0,15919,27.0,1
5176,1,20,16338,52.0,0
5177,0,0,15674,42.0,1
5178,0,0,15674,42.0,1
5179,0,0,15919,27.0,1
5180,1,1,14538,42.0,0
5181,1,4,14190,32.0,0
5182,0,0,15919,27.0,1
5183,1,3,14303,57.0,0
5184,2,3,15700,52.0,0
5185,0,0,15810,32.0,1
5186,1,1,17182,32.0,0
5187,1,2,15787,47.0,0
5188,1,1,19509,37.0,0
5189,1,3,12131,27.0,0
5191,0,0,15810,32.0,1
5192,1,1,17576,32.0,0
5193,0,0,15645,37.0,1
5195,1,1,15751,32.0,0
5196,1,11,21712,47.0,0
5197,1,8,13614,32.0,0
5198,1,1,20209,37.0,0
5199,0,0,15645,37.0,1
5200,1,2,21083,21.0,0
5201,0,2,16152,57.0,1
5202,1,4,16692,47.0,0
5203,0,1,15645,37.0,1
5204,1,2,15645,37.0,0
5205,1,2,15576,47.0,0
5206,1,1,15526,57.0,0
5207,0,0,15838,47.0,1
5208,1,5,13470,52.0,0
5209,1,1,21247,21.0,0
5210,0,2,15674,42.0,1
5214,1,21,12997,42.0,0
5216,0,0,15919,27.0,1
5217,1,1,16152,57.0,0
5218,1,5,16329,27.0,0
5219,1,11,14753,27.0,0
5220,0,1,15674,42.0,1
5221,0,0,15810,32.0,1
5222,1,1,15229,42.0,0
5223,0,2,15645,37.0,1
5224,0,9,16115,52.0,1
5225,1,14,16163,47.0,0
5226,1,1,16100,47.0,0
5227,1,2,14764,27.0,0
5228,1,1,11621,57.0,0
5230,0,0,15674,42.0,1
5231,1,1,18586,21.0,0
5232,1,2,16074,47.0,0
5234,0,0,15645,37.0,1
5235,2,5,14251,42.0,0
5237,1,1,13319,42.0,0
5238,0,0,15645,37.0,1
5240,1,1,13945,27.0,0
5241,1,10,15382,37.0,0
5242,1,6,15210,42.0,0
5243,0,0,15645,37.0,1
5244,1,2,14779,21.0,0
5245,1,1,13446,42.0,0
5247,1,1,15953,42.0,0
5249,0,0,15645,37.0,1
5250,0,1,15919,27.0,1
5251,1,1,20455,42.0,0
5252,1,1,16529,32.0,0
5253,1,7,10704,27.0,0
5254,1,6,15162,32.0,0
5255,0,0,15674,42.0,1
5256,0,1,15645,37.0,1
5257,1,6,16840,42.0,0
5258,0,0,16115,52.0,1
5259,0,0,16166,21.0,1
5260,1,3,13794,37.0,0
5261,1,1,15370,27.0,0
5263,0,2,15674,42.0,1
5264,1,2,18800,42.0,0
5265,1,3,17951,37.0,0
5266,1,1,13720,32.0,0
5267,0,0,15919,27.0,1
5269,2,9,16637,37.0,0
5270,1,12,11382,32.0,0
5271,3,8,12678,32.0,0
5272,1,1,15559,37.0,0
5273,0,0,16152,57.0,1
5274,1,1,21809,27.0,0
5275,0,0,15810,32.0,1
5276,0,1,15838,47.0,1
5277,0,0,15674,42.0,1
5278,0,0,15919,27.0,1
5280,0,0,15810,32.0,1
5281,1,1,18454,21.0,0
5282,1,4,21109,32.0,0
5283,0,1,15838,47.0,1
5284,1,1,15478,27.0,0
5285,1,1,17451,52.0,0
5287,1,1,23046,32.0,0
5288,0,0,15838,47.0,1
5289,2,30,15023,42.0,0
5290,1,1,16046,27.0,0
5291,1,8,12065,42.0,0
5293,1,1,11769,42.0,0
5295,3,9,12895,27.0,1
5296,0,0,15810,32.0,1
5297,1,1,16311,32.0,0
5298,0,0,15674,42.0,1
5299,1,1,18859,42.0,0
5300,1,15,20369,37.0,0
5301,0,1,15645,37.0,1
5302,1,4,24760,27.0,0
5304,1,1,18100,47.0,0
5305,0,1,15810,32.0,1
5306,1,2,15645,37.0,0
5307,0,1,15810,32.0,1
5308,1,1,20453,47.0,0
5309,0,0,15645,37.0,1
5311,2,2,14791,57.0,1
5312,0,0,15645,37.0,1
5313,1,3,16122,47.0,0
5314,1,1,16878,21.0,0
5315,1,4,16123,42.0,0
5316,0,0,15838,47.0,1
5317,0,1,15674,42.0,1
5319,1,3,23334,42.0,0
5322,1,1,11906,32.0,0
5323,1,15,14433,37.0,0
5325,1,3,11316,52.0,0
5326,0,5,15674,42.0,1
5327,1,1,14145,32.0,0
5328,0,3,16166,21.0,1
5329,0,0,16115,52.0,1
5330,1,1,13865,47.0,0
5331,1,13,13691,32.0,0
5332,1,5,12532,27.0,0
5333,0,0,15674,42.0,1
5334,0,0,15919,27.0,1
5335,0,0,15919,27.0,1
5336,0,0,16115,52.0,1
5337,1,4,11684,37.0,0
5338,1,2,15087,37.0,0
5339,0,1,15810,32.0,1
5340,1,2,15222,32.0,0
5342,0,0,16166,21.0,1
5343,1,1,15859,27.0,0
5344,1,12,16448,47.0,0
5345,0,0,15810,32.0,1
5346,0,0,15674,42.0,1
5347,1,1,20697,74.5,1
5349,0,0,15838,47.0,1
5350,1,15,24483,57.0,0
5353,0,2,15674,42.0,1
5354,0,0,18424,74.5,1
5355,1,3,13216,27.0,0
5356,0,0,15919,27.0,1
5357,2,3,20173,27.0,0
5358,1,1,20917,27.0,0
5359,2,3,13825,32.0,0
5360,1,1,24422,37.0,0
5361,1,1,17928,62.0,0
5362,0,0,15838,47.0,1
5364,1,1,19428,42.0,0
5365,0,0,15810,32.0,1
5366,1,4,12831,47.0,0
5367,1,14,16074,42.0,0
5368,1,8,15495,52.0,0
5369,0,0,15645,37.0,1
5371,0,0,15674,42.0,1
5372,1,1,17281,32.0,0
5373,1,1,15175,37.0,0
5374,2,6,17203,21.0,0
5375,0,0,15674,42.0,1
5376,0,0,16771,62.0,1
5377,1,1,13426,42.0,0
5379,1,1,11992,37.0,0
5381,1,9,16579,47.0,0
5382,0,0,15810,32.0,1
5383,1,3,16934,32.0,0
5385,1,3,9633,21.0,0
5386,0,1,19289,16.0,1
5387,2,8,12816,42.0,0
5388,1,1,14235,32.0,0
5389,1,2,15498,37.0,0
5390,0,2,15674,42.0,1
5391,1,24,13596,42.0,0
5392,1,1,17527,32.0,0
5393,0,0,16166,21.0,1
5394,1,1,21183,27.0,0
5395,1,2,25523,27.0,0
5396,1,6,17527,42.0,0
5397,1,2,15118,37.0,0
5398,0,0,15838,47.0,1
5400,0,0,15810,32.0,1
5402,0,0,15645,37.0,1
5403,1,2,12276,32.0,0
5404,2,21,14204,37.0,0
5405,1,1,14578,27.0,0
5406,0,0,15645,37.0,1
5407,0,0,16115,52.0,1
5408,1,3,15234,32.0,0
5409,1,9,12941,32.0,0
5410,1,1,15672,37.0,0
5412,1,2,17731,27.0,0
5413,0,1,15645,37.0,1
5414,1,1,23451,47.0,0
5415,1,5,18476,42.0,0
5418,1,1,15645,37.0,0
5419,0,0,15645,37.0,1
5420,1,1,17846,32.0,0
5421,0,0,15674,42.0,1
5422,1,9,20016,42.0,0
5423,1,3,14278,37.0,0
5424,0,0,15674,42.0,1
5425,0,0,15674,42.0,1
5426,0,1,15838,47.0,1
5427,1,2,12244,37.0,0
5428,0,0,15645,37.0,1
5429,3,3,17248,52.0,1
5430,1,1,11951,32.0,0
5433,0,1,15919,27.0,1
5434,1,2,12695,21.0,0
5435,0,2,16166,21.0,1
5436,0,0,15645,37.0,1
5437,0,0,15838,47.0,1
5438,1,6,16171,47.0,1
5439,0,0,15645,37.0,1
5440,1,3,14815,42.0,0
5441,1,2,17322,57.0,0
5442,1,1,16899,32.0,0
5443,1,1,18432,32.0,0
5444,1,4,15697,47.0,0
5445,0,16,15838,47.0,1
5446,1,1,9570,21.0,0
5447,1,6,15493,37.0,0
5448,1,1,14664,21.0,0
5450,1,2,15627,37.0,0
5451,0,0,15674,42.0,1
5452,1,2,11971,37.0,0
5453,1,6,16472,21.0,0
5454,1,6,11193,27.0,0
5456,1,3,18600,52.0,0
5460,1,3,17718,32.0,0
5461,0,1,16166,21.0,1
5462,1,2,14694,37.0,0
5463,1,1,23355,62.0,0
5464,1,2,21680,27.0,0
5465,0,0,15919,27.0,1
5466,2,4,18273,52.0,0
5468,1,13,17189,37.0,0
5470,0,0,15674,42.0,1
5471,1,1,12521,37.0,0
5472,1,3,24016,47.0,0
5473,1,6,14839,37.0,0
5474,0,3,14702,47.0,1
5475,0,0,16166,21.0,1
5477,0,1,15919,27.0,1
5478,0,1,15919,27.0,1
5479,1,3,19816,37.0,0
5480,1,1,20526,21.0,0
5481,1,1,12538,27.0,0
5482,2,6,14388,42.0,0
5483,1,6,15838,47.0,0
5485,1,1,13227,27.0,0
5486,1,2,16014,37.0,0
5488,1,4,15046,32.0,0
5489,1,1,16436,37.0,0
5490,1,6,12588,47.0,0
5491,0,0,15674,42.0,1
5492,0,0,16166,21.0,1
5493,1,1,13302,21.0,0
5494,2,3,15786,27.0,0
5495,0,4,16115,52.0,1
5496,1,4,16964,27.0,0
5497,1,1,17281,27.0,0
5498,1,7,10530,47.0,0
5499,1,1,14751,27.0,0
5500,1,10,11549,37.0,0
5501,0,0,15810,32.0,1
5502,1,2,17386,47.0,0
5505,1,8,14654,32.0,0
5506,1,1,15645,37.0,0
5507,0,0,15674,42.0,1
5508,1,9,12348,37.0,0
5509,3,8,14113,47.0,0
5510,1,2,18695,32.0,0
5512,0,0,15810,32.0,1
5513,1,1,13207,47.0,0
5514,0,0,15919,27.0,1
5515,1,1,19207,42.0,0
5517,1,2,21708,47.0,0
5518,1,19,12271,37.0,0
5519,0,1,16115,52.0,1
5520,0,0,15645,37.0,1
5521,1,1,18630,32.0,0
5523,1,2,19511,37.0,0
5524,0,0,15919,27.0,1
5525,1,1,21630,74.5,0
5527,1,1,24959,42.0,0
5528,1,7,19384,57.0,1
5529,1,3,17293,37.0,0
5530,1,6,12448,32.0,0
5532,1,5,10324,37.0,0
5533,0,0,16166,21.0,1
5534,1,1,13954,32.0,0
5535,0,0,15919,27.0,1
5536,1,1,16337,37.0,0
5538,0,0,15674,42.0,1
5540,1,6,17176,27.0,0
5541,0,0,15674,42.0,1
5542,0,1,15838,47.0,1
5544,0,1,15674,42.0,1
5546,1,2,18572,27.0,0
5550,1,1,15184,27.0,0
5552,1,1,14110,62.0,0
5553,0,0,15645,37.0,1
5554,0,0,15810,32.0,1
5555,1,4,13229,21.0,0
5556,1,2,18762,32.0,0
5557,1,1,14483,32.0,0
5558,1,4,16381,42.0,0
5559,2,2,16893,57.0,0
5560,1,9,18121,42.0,1
5561,1,1,16059,27.0,0
5562,1,1,17939,21.0,0
5563,1,2,17194,42.0,0
5564,1,1,11463,47.0,0
5565,1,3,12422,32.0,1
5566,1,1,21259,21.0,0
5567,1,1,17826,32.0,0
5570,1,1,14236,57.0,0
5571,1,3,14003,37.0,0
5572,1,4,14357,52.0,0
5573,1,7,13635,47.0,0
5574,1,12,11664,47.0,0
5575,1,2,14007,42.0,0
5576,0,0,15674,42.0,1
5577,1,1,22720,21.0,0
5578,0,0,15645,37.0,1
5579,1,1,11046,47.0,0
5580,2,14,13501,42.0,0
5581,1,10,15829,47.0,0
5582,0,0,15674,42.0,1
5583,0,0,15810,32.0,1
5584,1,1,14968,27.0,0
5585,1,7,11975,42.0,0
5586,0,0,15674,42.0,1
5588,1,4,19005,57.0,0
5589,0,0,16115,52.0,1
5590,0,2,16166,21.0,1
5591,2,6,14284,37.0,0
5592,0,1,15674,42.0,1
5593,0,0,15810,32.0,1
5594,1,1,16620,21.0,0
5595,0,7,15674,42.0,1
5596,0,0,15645,37.0,1
5597,0,0,16166,21.0,1
5598,0,3,15674,42.0,1
5599,1,2,13066,21.0,1
5600,1,1,19389,47.0,0
5601,1,2,15207,32.0,0
5602,1,1,16469,42.0,0
5603,0,1,16771,62.0,1
5604,0,1,15674,42.0,1
5605,1,7,17198,37.0,1
5606,1,1,17900,42.0,0
5607,1,12,21800,27.0,0
5609,1,2,18363,62.0,0
5610,1,9,19320,32.0,0
5612,1,1,12956,32.0,0
5614,0,0,15645,37.0,1
5615,2,10,12998,21.0,0
5616,0,0,15919,27.0,1
5617,0,0,15919,27.0,1
5619,1,3,15260,57.0,0
5620,1,3,15230,47.0,0
5621,0,0,15645,37.0,1
5622,0,1,15674,42.0,1
5623,1,1,11358,47.0,0
5624,1,2,15422,52.0,0
5626,1,1,11657,42.0,0
5627,0,0,15838,47.0,1
5628,0,11,16115,52.0,1
5629,1,1,19510,21.0,0
5630,1,1,15478,21.0,0
5632,1,13,13783,47.0,0
5633,0,1,16166,21.0,1
5634,1,1,14024,21.0,0
5636,0,1,15838,47.0,1
5637,0,2,15645,37.0,1
5638,1,1,14538,42.0,0
5639,0,1,15919,27.0,1
5640,0,0,16152,57.0,1
5641,1,1,22930,52.0,0
5642,1,1,16266,42.0,0
5643,1,1,15236,37.0,0
5644,1,26,14346,52.0,0
5645,0,0,16115,52.0,1
5646,0,0,15645,37.0,1
5647,0,0,15919,27.0,1
5648,0,1,15810,32.0,1
5649,1,3,14883,42.0,0
5651,0,1,16115,52.0,1
5652,0,0,16166,21.0,1
5653,1,3,13926,42.0,1
5654,0,0,15810,32.0,1
5655,1,1,22824,21.0,0
5656,1,1,16467,32.0,0
5657,1,4,20873,37.0,0
5658,1,4,13979,21.0,0
5659,1,5,18305,47.0,0
5660,1,1,15403,21.0,0
5661,1,1,13681,42.0,0
5662,0,1,16115,52.0,1
5663,1,6,13267,37.0,0
5664,0,2,15838,47.0,1
5666,1,2,16645,37.0,0
5669,1,1,16903,32.0,0
5670,1,24,11589,32.0,0
5671,2,9,13667,27.0,0
5673,1,3,19076,32.0,0
5674,1,9,18706,37.0,0
5675,0,2,15674,42.0,1
5676,1,1,12331,52.0,0
5677,0,0,16166,21.0,1
5678,0,0,15645,37.0,1
5679,0,0,15919,27.0,1
5680,0,0,15645,37.0,1
5681,1,1,15476,21.0,0
5684,1,9,15645,37.0,0
5685,1,1,11853,27.0,0
5686,1,2,14335,32.0,0
5687,0,0,15645,37.0,1
5690,0,2,15810,32.0,1
5691,0,0,16166,21.0,1
5692,1,4,16891,52.0,0
5693,1,3,13313,37.0,0
5694,1,2,19151,52.0,0
5695,1,1,13849,37.0,0
5696,1,19,18183,37.0,0
5697,3,3,19036,67.0,0
5698,1,1,16502,27.0,0
5699,1,24,13879,37.0,0
5700,1,4,15451,32.0,0
5701,0,0,15645,37.0,1
5702,1,1,14823,27.0,0
5703,0,0,15919,27.0,1
5704,0,0,15645,37.0,1
5705,1,11,13824,52.0,0
5706,1,1,14369,37.0,0
5708,1,1,13710,52.0,0
5709,1,5,13797,32.0,1
5710,0,0,15919,27.0,1
5712,1,2,15810,32.0,0
5713,0,3,16166,21.0,1
5714,1,1,14213,37.0,0
5715,0,0,15919,27.0,1
5716,1,3,14424,37.0,0
5717,1,1,8559,32.0,0
5718,0,0,16152,57.0,1
5719,1,1,13720,32.0,0
5720,0,0,16166,21.0,1
5721,0,0,15919,27.0,1
5722,1,2,16165,57.0,0
5723,0,0,15674,42.0,1
5725,1,1,14012,21.0,0
5726,0,0,15919,27.0,1
5727,1,4,11649,27.0,0
5728,1,3,12824,32.0,0
5729,2,8,15165,47.0,0
5730,1,17,12382,52.0,0
5732,1,2,14665,27.0,0
5733,1,1,16486,42.0,0
5734,1,2,14744,32.0,0
5735,1,2,12646,32.0,0
5737,1,3,15379,42.0,0
5739,0,1,15810,32.0,1
5740,2,6,14397,32.0,0
5741,0,0,15645,37.0,1
5742,0,0,16166,21.0,1
5743,1,2,15119,27.0,0
5744,1,4,14364,52.0,0
5745,0,0,15810,32.0,1
5747,1,1,17683,47.0,0
5749,0,0,16115,52.0,1
5750,2,6,17261,37.0,0
5751,0,0,15810,32.0,1
5753,1,6,15331,62.0,0
5754,1,1,14150,42.0,0
5756,1,4,13998,42.0,0
5758,0,0,16115,52.0,1
5759,1,6,15750,27.0,0
5760,2,5,16009,21.0,0
5761,0,0,16152,57.0,1
5762,1,1,17517,47.0,0
5763,0,0,15838,47.0,1
5764,0,1,15810,32.0,1
5765,0,0,15645,37.0,1
5767,0,0,15674,42.0,1
5768,1,3,5821,32.0,0
5769,0,1,16152,57.0,1
5770,1,10,11098,27.0,0
5771,2,6,8053,37.0,0
5772,0,0,15810,32.0,1
5773,1,1,13736,32.0,0
5774,0,0,16166,21.0,1
5775,2,2,17665,57.0,0
5777,1,2,15242,27.0,0
5778,0,0,16115,52.0,1
5779,0,0,16771,62.0,1
5780,1,12,6508,37.0,0
5781,0,0,15674,42.0,1
5782,1,2,16820,37.0,0
5783,0,2,17196,67.0,1
5784,1,2,14982,37.0,0
5785,2,7,15184,37.0,0
5786,1,4,14232,47.0,0
5787,1,1,14499,57.0,0
5788,0,0,16115,52.0,1
5789,1,3,17963,32.0,0
5790,1,8,15806,42.0,0
5791,0,0,15919,27.0,1
5792,0,0,15645,37.0,1
5793,1,1,21719,32.0,0
5794,1,2,17764,32.0,0
5795,1,1,15665,37.0,0
5796,1,3,18885,27.0,0
5797,1,10,18266,37.0,1
5798,1,8,21779,47.0,0
5799,1,1,15022,21.0,0
5800,1,1,16098,52.0,1
5803,1,1,19970,32.0,0
5804,1,1,17592,52.0,0
5805,0,0,15645,37.0,1
5806,2,3,17734,42.0,0
5807,0,0,15645,37.0,1
5808,0,2,15674,42.0,1
5809,2,4,13551,42.0,0
5810,1,2,13155,32.0,0
5811,1,4,14758,27.0,0
5812,1,7,15277,21.0,0
5813,1,1,14416,21.0,0
5814,1,22,10359,42.0,0
5815,1,1,16167,74.5,0
5816,1,2,11584,37.0,0
5818,0,0,16115,52.0,1
5819,0,0,15838,47.0,1
5820,1,2,16553,62.0,1
5821,1,4,14537,57.0,0
5822,1,5,16148,42.0,0
5823,0,0,15919,27.0,1
5824,0,1,15674,42.0,1
5825,0,2,15645,37.0,1
5826,1,5,16719,52.0,0
5827,3,5,15422,27.0,0
5828,1,1,13516,57.0,0
5829,1,1,18777,32.0,0
5832,0,0,16771,62.0,1
5833,1,6,16586,47.0,0
5835,2,5,13259,47.0,0
5836,1,14,13264,47.0,0
5837,0,7,16115,52.0,1
5838,1,1,17289,37.0,0
5839,1,5,15949,47.0,0
5840,1,1,20239,47.0,0
5841,0,0,16166,21.0,1
5842,1,4,11215,37.0,0
5843,0,1,16166,21.0,1
5844,1,1,21490,42.0,0
5845,0,0,15838,47.0,1
5848,1,3,13801,52.0,0
5849,1,1,19390,21.0,0
5850,1,7,10260,47.0,1
5851,1,15,12503,37.0,0
5852,0,0,15674,42.0,1
5853,0,0,16771,62.0,1
5854,1,2,15873,37.0,0
5855,1,4,18349,42.0,0
5856,1,8,15876,42.0,0
5857,1,1,21954,47.0,0
5858,0,0,16152,57.0,1
5859,0,0,15838,47.0,1
5860,1,2,15442,27.0,0
5861,1,7,15402,52.0,0
5862,0,0,15919,27.0,1
5863,1,1,20329,47.0,0
5864,1,5,13413,37.0,0
5865,1,1,19679,57.0,0
5866,0,0,15674,42.0,1
5868,1,8,13805,37.0,0
5869,0,1,15919,27.0,1
5871,0,0,15810,32.0,1
5872,1,8,14145,27.0,0
5873,0,0,15838,47.0,1
5874,0,0,16771,62.0,1
5875,1,1,14264,47.0,0
5876,1,3,15863,52.0,0
5877,1,1,14812,32.0,0
5878,0,0,16115,52.0,1
5879,0,0,16771,62.0,1
5880,1,2,12783,42.0,0
5881,1,2,14353,32.0,0
5883,1,1,16028,32.0,0
5884,2,4,6843,27.0,0
5885,1,4,15989,27.0,0
5886,1,2,17247,47.0,0
5887,1,3,15904,37.0,0
5888,1,1,16504,32.0,0
5889,1,2,12138,47.0,1
5890,0,1,15674,42.0,1
5891,1,3,13759,21.0,0
5892,0,0,15674,42.0,1
5893,1,3,20420,37.0,0
5895,0,1,16166,21.0,1
5896,0,0,15674,42.0,1
5898,0,0,15919,27.0,1
5899,1,15,15023,47.0,0
5900,1,12,26937,47.0,0
5901,2,13,17767,42.0,0
5902,1,1,15788,57.0,0
5903,1,1,18603,37.0,0
5904,1,1,15522,32.0,0
5905,0,1,15674,42.0,1
5906,2,5,12803,42.0,1
5908,1,1,20190,37.0,0
5909,1,15,16173,47.0,0
5910,0,3,15674,42.0,1
5911,1,1,19799,42.0,0
5912,1,4,17222,37.0,0
5915,1,1,14003,32.0,0
5917,0,0,15810,32.0,1
5918,1,1,20275,27.0,0
5919,3,3,19586,37.0,0
5920,0,0,15810,32.0,1
5921,1,1,13706,32.0,0
5922,1,3,16832,37.0,0
5923,1,7,12970,42.0,0
5924,1,5,12098,21.0,0
5925,1,1,22025,16.0,0
5927,2,2,12315,47.0,0
5928,0,1,15645,37.0,1
5930,0,0,16152,57.0,1
5931,2,9,13839,42.0,0
5932,2,6,8424,21.0,0
5933,0,1,16115,52.0,1
5934,0,0,15674,42.0,1
5937,2,3,14290,42.0,0
5939,1,7,21471,42.0,0
5940,1,3,18138,32.0,0
5941,1,1,14101,37.0,0
5942,1,12,14058,42.0,0
5943,1,1,14573,52.0,0
5944,0,1,15674,42.0,1
5945,1,1,17900,52.0,0
5946,2,2,12498,21.0,0
5947,1,1,17221,21.0,0
5948,1,1,14513,37.0,0
5949,1,6,13836,21.0,0
5950,0,0,15810,32.0,1
5952,1,2,13662,42.0,0
5953,1,1,18127,32.0,0
5955,1,3,14513,21.0,0
5956,0,0,15810,32.0,1
5957,0,0,16115,52.0,1
5958,0,0,16152,57.0,1
5959,0,0,15674,42.0,1
5960,1,1,14391,42.0,0
5961,1,1,15636,21.0,0
5963,1,1,24202,32.0,0
5964,0,0,16166,21.0,1
5965,0,4,12910,52.0,1
5967,1,3,16799,47.0,0
5968,0,0,16152,57.0,1
5970,1,2,16828,42.0,0
5971,0,0,16166,21.0,1
5974,1,2,13323,27.0,0
5975,1,1,19509,16.0,0
5976,1,2,16022,27.0,0
5978,1,7,17142,32.0,0
5979,0,0,16166,21.0,1
5980,1,1,17755,42.0,0
5981,0,0,15810,32.0,1
5982,1,11,13417,37.0,0
5983,1,5,15529,37.0,0
5985,0,3,16771,62.0,1
5986,0,0,15838,47.0,1
5987,0,2,15919,27.0,1
5988,2,3,8826,21.0,0
5989,0,0,15919,27.0,1
5990,0,0,16152,57.0,1
5991,1,12,11684,21.0,0
5992,0,0,15838,47.0,1
5994,1,4,18877,42.0,1
5995,0,0,15838,47.0,1
5997,1,1,15294,67.0,0
5998,1,3,16033,37.0,0
5999,1,2,19714,27.0,0
6000,1,1,12835,52.0,0
6001,1,1,20171,21.0,0
6002,0,0,15645,37.0,1
6003,0,1,15838,47.0,1
6004,3,30,11126,42.0,1
6005,1,2,12512,42.0,0
6006,0,0,16771,62.0,1
6007,2,6,12396,52.0,1
6008,1,11,16691,42.0,0
6009,0,0,16152,57.0,1
6010,1,4,14155,37.0,0
6011,1,2,15102,21.0,0
6012,0,0,15838,47.0,1
6015,0,0,15674,42.0,1
6016,1,3,16425,37.0,0
6017,1,3,14300,32.0,0
6018,0,1,15810,32.0,1
6019,1,2,15406,42.0,0
6020,1,1,16098,47.0,0
6021,1,1,14197,21.0,0
6022,1,6,21894,37.0,0
6024,0,2,15674,42.0,1
6025,1,1,14846,32.0,0
6026,1,1,13392,37.0,0
6027,0,9,15674,42.0,1
6028,0,0,15645,37.0,1
6029,1,4,16025,47.0,0
6030,0,0,15674,42.0,1
6031,1,1,15432,27.0,0
6033,1,1,21875,27.0,0
6034,1,1,22274,27.0,0
6035,1,4,16434,21.0,0
6036,0,0,15810,32.0,1
6037,0,0,16166,21.0,1
6038,0,0,15838,47.0,1
6039,0,0,15919,27.0,1
6040,1,11,14686,52.0,0
6041,1,1,18405,62.0,1
6043,2,5,11986,52.0,0
6044,0,2,15838,47.0,1
6045,1,1,13678,32.0,0
6047,1,6,14555,32.0,0
6049,1,7,14259,62.0,0
6050,2,3,13120,47.0,0
6051,1,1,15420,32.0,0
6052,1,9,15066,32.0,0
6053,0,6,15838,47.0,1
6054,1,1,13430,32.0,0
6055,1,7,18911,32.0,0
6056,0,1,16115,52.0,1
6057,0,0,15810,32.0,1
6058,1,2,17769,62.0,0
6059,1,1,13834,47.0,0
6060,1,24,12506,47.0,1
6061,1,2,22329,32.0,0
6062,0,0,17196,67.0,1
6064,1,4,15965,37.0,1
6066,1,4,22342,62.0,1
6067,1,9,23577,42.0,0
6068,1,6,15653,52.0,0
6069,1,2,22559,27.0,0
6070,1,2,16541,52.0,0
6071,0,3,15810,32.0,1
6072,1,1,15857,37.0,0
6073,1,2,20345,32.0,0
6075,1,3,14592,47.0,0
6076,1,1,14662,52.0,0
6077,1,1,15810,32.0,0
6080,1,8,15122,42.0,1
6081,0,1,15645,37.0,1
6082,1,2,13215,27.0,0
6083,0,0,16166,21.0,1
6084,1,3,14098,27.0,0
6085,1,3,12468,37.0,0
6087,1,6,12290,37.0,0
6088,1,1,20375,47.0,0
6089,1,4,14527,57.0,0
6090,1,4,15144,42.0,0
6091,1,1,21600,16.0,0
6092,1,1,14686,57.0,0
6093,1,3,12094,37.0,0
6096,0,1,15645,37.0,1
6098,2,2,15021,21.0,0
6099,0,1,15810,32.0,1
6100,0,2,15645,37.0,1
6101,2,25,13583,57.0,0
6102,1,4,18315,37.0,0
6103,2,6,14897,42.0,0
6104,0,1,15645,37.0,1
6105,1,10,13760,32.0,0
6106,0,0,15674,42.0,1
6107,0,0,16115,52.0,1
6108,1,2,13985,37.0,0
6109,1,2,14666,47.0,0
6111,0,3,19289,16.0,1
6112,0,0,15645,37.0,1
6113,1,2,15102,27.0,0
6114,1,1,11233,32.0,0
6115,1,1,13236,27.0,0
