runnerId,avgWithoutCurrentYear,category,noOfRacesInCurrentYear
6401,14969,42.0,3

6401,14096,42.0,3



6403,16740,42.0,2
6403,16740,42.0,2
6403,16650,42.0,1

6405,0,27.0,2





6406,14558,21.0,6





6406,-1,21.0,8











6411,0,32.0,2


6413,0,52.0,1



6415,0,42.0,3





6417,0,32.0,4








6418,0,52.0,1

6419,12450,42.0,2
6419,12450,42.0,2
6419,13769,42.0,2

6419,15089,42.0,1
6420,0,32.0,2


6422,16676,42.0,1
6422,17077,42.0,1








6423,14192,47.0,6

6423,14192,47.0,9









6423,14441,47.0,8






6423,14225,47.0,11











6425,14058,37.0,2

6425,18691,37.0,2



6426,0,27.0,2



6427,12102,57.0,2
6427,12102,57.0,2
6427,12101,57.0,2




6427,12101,57.0,6






6430,11048,21.0,1
6430,0,21.0,3

6430,0,21.0,3



6431,0,21.0,1

6433,0,37.0,3










6434,0,62.0,2

6435,0,27.0,1




6438,0,37.0,1







6440,0,32.0,1



6441,0,57.0,1





6442,0,47.0,2




6445,17796,47.0,3

6445,15464,47.0,4
6445,15464,47.0,4


6445,20129,47.0,2





6447,0,27.0,2










6455,17246,52.0,2

6455,15666,52.0,1


6458,0,42.0,3






6459,0,32.0,2



6462,0,42.0,1
6462,22045,42.0,1
















6466,11273,42.0,8


6466,11273,42.0,8


6466,11042,42.0,7








6469,0,42.0,2





6473,0,21.0,2




6475,0,27.0,3






6481,0,16.0,2



6482,0,21.0,2

6483,0,37.0,5







6484,12695,32.0,1
6484,12249,32.0,1
6484,12494,32.0,1






6487,0,52.0,1


6489,0,37.0,2





6490,0,27.0,2









6493,13322,42.0,4



6493,13521,42.0,7

6493,13521,42.0,7




6495,13072,47.0,2

6495,11326,47.0,2
6495,11326,47.0,2
6495,14818,47.0,3
6495,14818,47.0,3



6497,0,32.0,2
6497,0,32.0,2
6498,0,47.0,1



6499,0,21.0,5





6500,15178,47.0,2
6500,15178,47.0,2
6500,16993,47.0,1


6502,0,42.0,1



6503,0,42.0,2

6503,13840,42.0,1


6506,0,57.0,2



6508,14984,32.0,3


6508,16731,32.0,3






6511,0,21.0,2

6512,15563,52.0,1
6512,0,52.0,1




6514,16290,57.0,1
6514,15660,57.0,1






6516,0,27.0,4









6519,20313,52.0,1
6519,17877,52.0,2
6519,17877,52.0,2
6519,22749,52.0,1


6521,0,57.0,1




6522,0,21.0,2


6523,13652,42.0,1
6523,14212,42.0,3



6525,0,37.0,2





6529,13355,57.0,1
6529,13095,57.0,1











6532,12610,37.0,4
6532,12610,37.0,4

6532,12610,37.0,4


6532,12610,37.0,4

6532,12610,37.0,3

6532,12592,37.0,3
6532,12592,37.0,3


6533,0,32.0,1



6535,0,42.0,2

6536,0,47.0,2

6537,11841,32.0,1
6537,-1,32.0,2


6538,0,62.0,2
6538,0,62.0,2


6540,0,42.0,1







6544,16077,42.0,1
6544,19913,42.0,1



6547,0,27.0,6






















6553,0,42.0,3

6553,0,42.0,3


6554,0,32.0,2



6557,0,42.0,2













6563,0,57.0,2













6565,12757,37.0,5

6565,13038,37.0,4


6565,12477,37.0,1




6569,0,27.0,3



6571,0,37.0,1





6572,0,32.0,2








6576,19167,47.0,1
6576,17914,47.0,1




6580,16549,32.0,5


6580,16549,32.0,5
6580,16229,32.0,4







6583,0,42.0,2






6586,0,42.0,1

6587,0,42.0,1






6591,0,32.0,2



6592,0,37.0,1

6594,0,32.0,3




6595,10682,47.0,1
6595,10381,47.0,4

6595,10381,47.0,4

6596,0,37.0,3


6597,0,21.0,1



6598,13767,32.0,5

6598,13767,32.0,5



6598,15661,32.0,4













6600,0,42.0,4




6601,0,27.0,2


6602,16269,21.0,1
6602,15647,21.0,1
6603,12519,27.0,2
6603,12519,27.0,2








6610,0,57.0,2










6611,0,57.0,1

6612,0,47.0,1
6613,19682,67.0,1
6613,21048,67.0,1
6614,0,62.0,1

6615,0,42.0,2

6616,0,37.0,1

6617,0,32.0,2




6619,18168,42.0,1
6619,16310,42.0,1




6623,0,32.0,1
6624,0,32.0,2


6625,16708,32.0,2

6625,17316,32.0,2




6627,0,21.0,1


6628,0,57.0,1



6632,0,32.0,1



6634,0,47.0,1
6635,3455,42.0,2
6635,3455,42.0,2





6637,0,32.0,2

6638,0,32.0,3


6639,0,32.0,1

6640,15855,37.0,4

6640,15855,37.0,4



6641,14193,32.0,1
6641,14193,32.0,3


6641,0,32.0,3


6642,17090,52.0,2

6642,17708,52.0,3
6642,17708,52.0,3
6642,17708,52.0,3




6643,0,32.0,2

6644,0,37.0,1



6645,19419,42.0,2






6645,23382,42.0,4



6646,0,32.0,1

6647,0,57.0,1



6648,15007,47.0,3


6649,0,52.0,2



6652,13583,47.0,1
6652,13383,47.0,1

6654,19828,32.0,1

6654,0,32.0,5






6655,15747,42.0,3


6655,0,42.0,6











6662,0,42.0,2






6663,0,42.0,1


6665,13253,27.0,1
6665,12723,27.0,3



6666,0,42.0,2






6668,17069,42.0,4


6668,0,42.0,4
6668,0,42.0,4



6669,17313,57.0,2
6669,17313,57.0,2
6669,17311,57.0,1









6676,0,47.0,1


6678,0,27.0,1

6679,0,62.0,1




6683,0,32.0,2






6684,0,21.0,3

6685,16833,37.0,1

6685,18961,37.0,3




6687,12378,52.0,2
6687,12378,52.0,2
6687,13172,52.0,2
6687,13172,52.0,2

6687,12902,52.0,2



6688,0,32.0,1


6690,0,42.0,1


6692,0,42.0,1
6692,14125,42.0,1



6695,0,21.0,2


6697,0,42.0,1




6698,14955,42.0,1
6698,15253,42.0,2



6700,0,37.0,1






6703,0,32.0,1

6704,0,37.0,1










6706,14742,52.0,5
















6706,15492,52.0,12








6706,15492,52.0,12







6711,13567,27.0,1
6711,13782,27.0,2
6711,13782,27.0,2
6711,13588,27.0,2
6711,13588,27.0,2


6713,13280,47.0,1
6713,13501,47.0,3
6713,13501,47.0,3

6713,13280,47.0,1
6713,13060,47.0,2

6714,0,27.0,2


6715,0,52.0,4





6717,21452,27.0,1
6717,23388,27.0,1





6723,0,32.0,2

6723,16933,32.0,2

6724,0,37.0,1


6725,14635,37.0,1
6725,15269,37.0,4







6727,0,27.0,1




6732,19372,42.0,1
6732,19094,42.0,2






6734,0,27.0,2





6738,0,42.0,1































6740,14004,32.0,1





6740,0,32.0,3


6741,12376,42.0,1

6741,12502,42.0,2
6741,12502,42.0,2
6741,12336,42.0,2
6741,12336,42.0,2






6747,0,47.0,1


6748,0,47.0,3
6748,0,47.0,3















6753,0,37.0,1





6754,0,47.0,3


6755,0,52.0,2







6761,0,37.0,2





6762,11425,47.0,2
6762,0,47.0,6





6763,20153,47.0,1
6763,0,47.0,2
6763,0,47.0,2


6765,0,52.0,3















6767,14994,37.0,5

6767,14806,37.0,3
6767,14806,37.0,3








6768,14791,37.0,4
6768,14791,37.0,4


6768,16061,37.0,4












6770,0,57.0,2
























6776,10886,32.0,5




6776,10813,32.0,5








6778,0,32.0,1
6779,0,37.0,1






6782,0,32.0,2






6783,0,32.0,1








6785,0,32.0,2
6785,0,32.0,2




6789,0,32.0,1
6790,13431,52.0,1
6790,14293,52.0,2
6790,14293,52.0,2

6790,14655,52.0,3
6790,14655,52.0,3
6791,17555,21.0,1
6791,13631,21.0,2


6792,0,52.0,1



6794,11920,37.0,7


6794,11920,37.0,7
6794,11920,37.0,7


6794,11967,37.0,4

6794,11967,37.0,4


6796,0,37.0,2
6797,13713,47.0,2
6797,13713,47.0,2







6798,0,52.0,2



6800,0,37.0,1







6802,0,42.0,2




6804,15263,37.0,1
6804,0,37.0,1



6806,0,21.0,2





6807,0,47.0,1












6816,15881,32.0,2
6816,0,32.0,2






6820,0,42.0,3


6821,0,47.0,2




6822,0,42.0,6










6827,15829,47.0,1
6827,12888,47.0,2



6828,0,37.0,2


6830,15822,37.0,1
6830,18832,37.0,1
6831,0,37.0,2






6837,0,37.0,3








6840,0,67.0,2




6843,0,21.0,1

6845,0,37.0,2




6846,0,21.0,1




6848,0,21.0,1


6850,0,47.0,1





6853,0,37.0,3





6855,0,32.0,2






6858,0,21.0,1

6859,0,27.0,2




6861,0,32.0,2





6863,15544,32.0,3
6863,15544,32.0,3

6863,17569,32.0,1


6864,0,47.0,2







6870,0,37.0,1


6871,0,57.0,1




6873,16880,21.0,2

6873,22248,21.0,1





6877,13250,47.0,2






6877,0,47.0,6



6878,16307,42.0,1
6878,18801,42.0,1



6880,14130,27.0,5


6880,14130,27.0,5










6880,14273,27.0,11


6881,17582,57.0,1
6881,20502,57.0,2

6882,0,21.0,1



6884,0,47.0,3


6885,0,52.0,2


6886,0,21.0,1
6887,14039,42.0,1
6887,13887,42.0,2

6887,13965,42.0,2




6888,0,27.0,1

























6900,0,42.0,5






6904,0,57.0,3




6904,19787,57.0,3




6906,12731,27.0,3



6906,18426,27.0,3





6907,14028,52.0,2
6907,14011,52.0,3




6907,14028,52.0,1


6910,0,37.0,2







6911,0,37.0,7







6913,0,32.0,1






6916,0,27.0,1


6917,13728,47.0,2

6917,13963,47.0,1
6917,13963,47.0,3
6917,13963,47.0,3


6919,13384,42.0,1
6919,13384,42.0,3

6919,13384,42.0,3
6919,13356,42.0,4
6919,13356,42.0,4

6919,13356,42.0,4


6921,0,37.0,1

6922,0,47.0,6










6924,11735,37.0,5





6924,11848,37.0,6

















6925,0,42.0,5










6926,0,27.0,3



6927,0,32.0,2





6928,0,57.0,2

6929,0,57.0,1


6930,0,37.0,2























6932,18548,27.0,4



6932,17779,27.0,1













6936,0,42.0,6

















6937,0,47.0,1



6939,15280,57.0,1
6939,15190,57.0,2

6940,15816,37.0,1
6940,15816,37.0,1
6940,15816,37.0,1
6940,0,37.0,1


6942,14782,57.0,1
6942,18064,57.0,1


6944,14062,27.0,2

6944,0,27.0,3



6946,14137,57.0,1
6946,14273,57.0,1

6948,14009,47.0,2


6948,15426,47.0,2
6948,15235,47.0,1





6950,0,32.0,1
6951,0,32.0,2


6953,0,42.0,2









6957,18281,21.0,1
6957,10882,21.0,1





6959,18122,52.0,2

6959,17183,52.0,2



6962,0,62.0,1


6963,0,37.0,1




6964,15479,47.0,1
6964,15751,47.0,2





6969,15168,42.0,1
6969,13403,42.0,1








6973,13107,42.0,2


6973,13044,42.0,3



6973,13044,42.0,3
6974,0,21.0,1





6975,0,42.0,1



6977,-1,47.0,1
6977,20963,47.0,3




6978,0,37.0,1








6986,0,42.0,1


6987,0,32.0,2




6988,17651,57.0,3


6988,16247,57.0,1


6988,17651,57.0,5





6990,0,32.0,1



6993,0,37.0,2


6995,12806,42.0,1
6995,13520,42.0,2


6996,0,27.0,1

6998,12649,47.0,1
6998,12513,47.0,2




7000,0,32.0,1

7001,0,37.0,1
7002,0,47.0,1


7004,0,52.0,3




7006,0,42.0,1








7009,0,27.0,1


7010,16634,52.0,1
7010,16370,52.0,2
7010,16370,52.0,2


7012,0,32.0,2


7013,16284,47.0,1
7013,0,47.0,1

7014,0,37.0,2




7017,0,47.0,2





7018,0,57.0,1

7019,0,37.0,1




7023,0,57.0,3

7023,0,57.0,3


7024,0,52.0,2


7026,14857,47.0,1
7026,14857,47.0,1
7026,14729,47.0,2
7026,14729,47.0,2




7028,13714,37.0,1


7028,13396,37.0,8






7028,13563,37.0,8



7028,13563,37.0,8









7030,0,47.0,2

7031,17467,62.0,1
7031,18200,62.0,2




7035,15432,47.0,3
7035,15432,47.0,3



7038,0,52.0,1





7040,0,42.0,1
7041,14096,37.0,3
7041,14096,37.0,3
7041,14096,37.0,3
7041,14252,37.0,1
7042,0,42.0,2


7044,0,27.0,1



7045,0,42.0,1




7048,0,42.0,2




7051,0,37.0,2






7053,14513,57.0,2
7053,0,57.0,1









7058,0,37.0,3











7061,0,32.0,1






7066,0,27.0,1


7069,13826,52.0,1
7069,0,52.0,2



7072,0,21.0,1

7073,0,37.0,6









7074,0,32.0,2




7078,0,47.0,1




7079,0,52.0,3


7080,0,32.0,3






7083,0,27.0,1





7084,0,42.0,5





















7087,0,57.0,1






7089,0,37.0,6









7092,0,52.0,2



7093,16146,52.0,3







7093,16079,52.0,7

7094,13556,27.0,1
7094,15843,27.0,1


7096,0,47.0,5






7099,0,32.0,2
7099,14130,32.0,1



7101,0,57.0,1





7102,14519,62.0,2
7102,14519,62.0,1
7102,0,62.0,1


7104,0,32.0,1






7105,0,21.0,1











7116,0,37.0,6






7117,0,52.0,2



7118,0,52.0,3








7122,15143,52.0,3
7122,15143,52.0,3


7122,16526,52.0,2




7123,12409,42.0,3

7123,12545,42.0,4
7123,12545,42.0,4


7123,12421,42.0,4
7123,12421,42.0,4
7123,12421,42.0,4

7124,0,47.0,1



7127,12849,52.0,4
7127,12849,52.0,4
7127,12849,52.0,4

7127,13249,52.0,2
7127,13249,52.0,2
7128,0,27.0,1




7129,15165,42.0,2






7129,16897,42.0,8











7131,0,32.0,2







7136,0,32.0,2


7137,17203,52.0,1
7137,16810,52.0,1

7139,0,37.0,1









7148,0,32.0,1


7149,0,32.0,2




7150,11959,47.0,2
7150,11959,47.0,2



7151,0,42.0,3



7151,22842,42.0,2






7156,0,21.0,1



7159,0,42.0,3

7159,0,42.0,3



7161,0,47.0,3





7163,0,52.0,3






7164,14238,52.0,4




7164,14238,52.0,2
7164,0,52.0,5




7165,0,37.0,1







7169,15398,32.0,2
7169,15398,32.0,1
7169,0,32.0,2




7170,0,47.0,2



7173,0,37.0,2





7178,0,42.0,2


7180,0,21.0,1


7181,0,42.0,1



7183,12880,52.0,2

7183,17173,52.0,4
7183,17173,52.0,4
7183,17173,52.0,4
7183,11531,52.0,2

7183,12880,52.0,4

7183,12880,52.0,4

7184,15997,32.0,2
7184,15997,32.0,2
7184,16205,32.0,2




7187,0,42.0,2
7187,15657,42.0,1




7189,0,42.0,5








7190,0,32.0,1




7192,11709,37.0,2

7192,12158,37.0,5











7197,0,42.0,1

7198,0,42.0,1

7200,16462,52.0,1
7200,16313,52.0,2

7201,12458,52.0,1
7201,12866,52.0,1
7201,13098,52.0,1


7204,23160,37.0,1
7204,18136,37.0,1




7206,0,27.0,8














7209,18349,52.0,1
7209,0,52.0,1



7212,0,52.0,1
7213,0,47.0,1
7213,11839,47.0,1


7214,0,42.0,1


7217,0,32.0,3





7218,0,32.0,2






7219,0,37.0,3










7224,15339,37.0,3


7224,15958,37.0,2




7226,0,21.0,1










7230,0,37.0,5


















7231,0,52.0,2


7234,14151,47.0,1
7234,0,47.0,2


7235,0,42.0,4




7237,0,47.0,2







7240,0,27.0,1










7243,0,47.0,1



7245,15732,27.0,5
7245,15732,27.0,5



7245,16563,27.0,2



7246,0,42.0,4

7246,0,42.0,4


7247,0,21.0,2







7249,14455,52.0,2
7249,14552,52.0,1
7249,14552,52.0,1





7251,0,37.0,3











7259,0,37.0,2








7260,13984,37.0,7




7260,13705,37.0,5







7264,14453,42.0,2

7264,15913,42.0,5





7264,15587,42.0,2
7265,0,57.0,2


7266,17567,52.0,1

7266,21609,52.0,1
7267,0,57.0,1


7268,15853,32.0,1
7268,16683,32.0,1





7270,16557,52.0,1
7270,18301,52.0,1


7272,0,21.0,1



7273,0,32.0,1









7275,0,32.0,4







7277,0,32.0,4











7280,0,42.0,1






7282,0,37.0,1



7284,0,52.0,1

7285,0,52.0,3






7288,12290,37.0,3


7288,0,37.0,1

7288,12290,37.0,2











7290,0,47.0,4









7291,0,27.0,1


7292,13998,32.0,1
7292,14690,32.0,1


7295,15006,42.0,1
7295,0,42.0,1





7297,0,37.0,3




7299,0,32.0,1
7300,0,32.0,1

7301,14321,27.0,1
7301,18658,27.0,2
7301,18658,27.0,2

7303,0,32.0,2


7304,0,42.0,1



7306,0,27.0,2





7308,18254,42.0,4



7308,19678,42.0,5







7309,0,47.0,2





7313,16750,37.0,2

7313,0,37.0,3




7315,0,21.0,1

7316,0,42.0,1








7320,12234,32.0,4
7320,12234,32.0,4


7321,13688,37.0,2
7321,13688,37.0,2
7321,13413,37.0,2










7326,0,37.0,4





7328,11326,47.0,1


7328,0,47.0,1







7333,12318,42.0,4



7333,13005,42.0,2
7333,13005,42.0,2




7337,0,37.0,2








7340,14167,42.0,2

7340,13274,42.0,2











7343,11287,37.0,3
7343,11287,37.0,3

7343,11063,37.0,3


7344,0,52.0,1

7345,0,32.0,1



7348,14507,32.0,1
7348,16756,32.0,3





7351,13889,42.0,9


7351,13889,42.0,9





7351,14185,42.0,3


7351,14477,42.0,7


7351,14477,42.0,7










7358,13536,47.0,2

7358,14164,47.0,1
7358,13813,47.0,1






7360,0,57.0,4






7361,0,42.0,2





7365,0,42.0,1


7366,0,21.0,1


7369,16040,37.0,1
7369,16242,37.0,2

7369,16242,37.0,1





7373,13963,57.0,1



7373,15871,57.0,5











7375,12084,47.0,3


7375,14859,47.0,2





7376,0,42.0,2



7379,0,42.0,2




7381,0,32.0,1







7387,0,62.0,2

7388,0,47.0,1



7389,14877,27.0,1
7389,15534,27.0,2

7390,0,42.0,1



7392,13822,52.0,1
7392,15788,52.0,1


7395,17194,52.0,1
7395,19907,52.0,1
7396,15963,37.0,2

7396,15450,37.0,1
7396,15946,37.0,1
7397,14256,27.0,1
7397,13773,27.0,1

7398,13228,27.0,2
7398,13228,27.0,2




7403,0,52.0,1




7406,0,37.0,4



7408,0,52.0,1




7409,0,52.0,1


7410,0,27.0,2










7418,18204,32.0,1
7418,15901,32.0,1

7419,0,37.0,2





7423,0,52.0,1



7424,0,16.0,2

7425,23322,37.0,1
7425,21696,37.0,1






7429,0,47.0,2




7432,0,52.0,2


7433,0,27.0,2

7434,0,37.0,3








7436,18068,52.0,5

7436,18068,52.0,5



7436,16708,52.0,4



7437,17414,32.0,1
7437,14295,32.0,5








7440,0,32.0,2


7442,0,21.0,2


7444,0,37.0,2

7445,0,21.0,2


7447,14585,52.0,2

7447,14484,52.0,2
7447,14484,52.0,2
7448,0,37.0,2



7450,0,42.0,1



7451,0,47.0,1




7455,0,42.0,1
7456,12505,42.0,2
7456,12505,42.0,2
7456,12410,42.0,2





7461,0,27.0,1


7462,0,37.0,2



7465,14228,42.0,2



7465,14618,42.0,2


7466,12943,42.0,1
7466,13939,42.0,1
7467,0,37.0,1


7468,0,37.0,4




7470,13383,37.0,1
7470,15323,37.0,1


7472,0,42.0,1





7473,0,37.0,2



7474,0,57.0,3

7474,0,57.0,3

7476,0,32.0,2


7478,0,74.5,1


7479,16209,47.0,1

7479,18667,47.0,1




7481,0,27.0,1



7482,0,37.0,1



7483,0,52.0,2




7486,16902,27.0,1
7486,16740,27.0,1
7486,16902,27.0,1








7489,0,42.0,1






7495,21443,37.0,2
7495,17756,37.0,1





7498,0,42.0,5











7501,0,42.0,1












7507,12934,27.0,1

7507,15601,27.0,1

7509,0,57.0,2




7513,14008,47.0,1
7513,16144,47.0,1






7520,0,32.0,1

7521,0,32.0,1



7523,0,67.0,1




7524,0,42.0,1



7525,0,37.0,2



7528,0,21.0,4





7530,11985,47.0,3

7530,11985,47.0,3








7532,0,37.0,2






7538,0,21.0,1




7540,0,37.0,1















7547,14948,52.0,5
7547,14948,52.0,5















7552,13454,32.0,2

7552,0,32.0,4








7555,0,32.0,1
7556,0,42.0,2


7558,20104,42.0,1
7558,20970,42.0,1
7559,0,32.0,3




7560,0,37.0,2

7561,0,47.0,2


7563,15950,47.0,1
7563,16087,47.0,2
7563,16087,47.0,2





7568,0,27.0,2


7570,0,32.0,1




7571,0,52.0,2


7572,0,42.0,1



7574,13606,52.0,2

7574,13442,52.0,3
7574,13442,52.0,3


7574,13697,52.0,5

7574,13697,52.0,5







7578,0,27.0,3

7579,15608,27.0,1
7579,18639,27.0,1

7581,16244,21.0,1
7581,0,21.0,1




7583,17942,37.0,2
7583,17942,37.0,2







7586,15865,57.0,2

7586,15865,57.0,4



7586,16147,57.0,3




7587,0,32.0,4


7588,13951,37.0,2


7588,15429,37.0,1

7590,0,32.0,2








7593,14337,47.0,3



7593,14337,47.0,3

7593,14337,47.0,3


7593,0,47.0,2


7594,18983,32.0,3


7594,20442,32.0,2





7596,0,47.0,1

7597,12493,57.0,1



7597,8328,57.0,4



7597,5845,57.0,4






7600,0,37.0,4





7602,0,37.0,2
7602,0,37.0,2







7606,0,27.0,5








7609,0,32.0,1





7610,13969,42.0,6


7610,13969,42.0,6
7610,13969,42.0,6

7610,14573,42.0,4













7619,0,37.0,3





7620,0,42.0,3


















7622,0,47.0,1



7623,0,37.0,2








7626,0,42.0,3







7630,16051,52.0,1







7630,16764,52.0,9
7630,16764,52.0,9




7630,16764,52.0,9




7632,0,42.0,1




7636,0,27.0,2





7638,0,37.0,4











7641,12633,42.0,8




7641,12633,42.0,8

7641,13237,42.0,5

7641,13237,42.0,5













7644,12186,42.0,3
7644,12186,42.0,3

7644,12186,42.0,3

7644,12186,42.0,3
7644,11710,42.0,2
7644,11710,42.0,2









7645,11046,42.0,8






7645,11186,42.0,5








7645,11186,42.0,6

7646,17523,42.0,2

7646,17476,42.0,2







7648,0,37.0,2





7652,0,27.0,4







7653,0,21.0,1
7654,0,32.0,2


7656,0,42.0,1
7656,12706,42.0,1








7658,13241,47.0,7



7658,13241,47.0,7


7658,13241,47.0,7





7658,13241,47.0,7
7658,13112,47.0,2



7661,0,47.0,1

7661,15956,47.0,2
















7664,0,37.0,4











7665,0,21.0,1



7668,13952,21.0,1
7668,14244,21.0,1
7669,0,42.0,1





7672,0,37.0,2


7672,15248,37.0,1



7673,0,42.0,4





7674,0,32.0,3





7678,0,37.0,1

7679,0,27.0,1



7682,16943,27.0,1
7682,19994,27.0,3














7688,0,27.0,2



7689,15458,27.0,1
7689,18315,27.0,1

7690,0,42.0,1

7691,0,21.0,1



7692,0,52.0,5









7694,0,67.0,1




7697,16414,42.0,3
7697,16414,42.0,3

7697,16834,42.0,3
7697,16834,42.0,3



7700,0,27.0,1



7701,0,42.0,3



7703,16938,37.0,1

7703,0,37.0,5









