7901,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M55-59
7907,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,DÉFI9KMTRAIL+20KM,03:06:41,M30-39
7907,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,20KM,02:09:44,M30-39
7907,2016-06-18,CoursesThematiquesTourduLacBromeMerrell,9KM-TRAIL,00:56:57,M30-39
7907,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
7913,2016-07-10,CourseMECLongueuil#3,10KM,00:47:53,M50-59
7913,2016-05-15,CourseMECMontréal#2,15KM,01:13:16,M50-59
7915,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:52:20,M30-39
7918,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:49:51,F30-39
7920,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F35-39
7932,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
7932,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,03:35:41,M45-49
7936,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M40-44
7940,2016-06-18,CoursesThematiquesTourduLacBromeMerrell,9KM-TRAIL,01:06:24,M50-59
7947,2016-04-30,MarathondesÉrables,MARATHON,04:25:17,F30-39
7948,2016-08-17,Le5kmEndurance,5KM,00:17:54,M40-49
7948,2016-08-14,LaValsedescoureurs,10KM,00:37:18,M40-49
7953,2016-04-30,MarathondesÉrables,MARATHON,03:35:45,M30-39
7959,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M50-54
7961,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,02:00:34,M40-49
7961,2016-04-30,MarathondesÉrables,DEMI-MARATHON,02:01:26,M40-49
7968,2016-04-10,CourseSaint-Laurent,10KM,00:44:03,M30-39
7971,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,13:13:59,M45-49
7971,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:10:17,M45-49
7971,2016-06-12,TRIATHLONACADEMIESAINTE-THERESE,TRIATHLONSPRINT,01:28:39,M45-49
7971,2016-05-15,DuathlonSorel-Tracy,DUATHLONCOMPÉTITION,-1,M40-49
7971,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M45-49
7971,2016-03-06,CourseMECMontréal#1,10KM,01:01:44,M40-49
7976,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:36:05,M50-59
7976,2016-04-30,MarathondesÉrables,MARATHON,03:18:56,M50-59
8006,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,02:09:23,F50-59
8006,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,02:02:25,F50-59
8032,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M40-44
8032,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
8040,2016-04-24,BanqueScotia21KdeMontreal,5KM,-1,F30-34
8044,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,20KM,01:40:30,M40-49
8044,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
8044,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,04:01:18,M40-49
8044,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
8047,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,10KM,01:07:48,F30-39
8056,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,00:52:39,F30-39
8056,2016-04-30,MarathondesÉrables,30KM,02:50:54,F30-39
8104,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M25-29
8104,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA2K,-1,M35-39
8104,2016-02-14,WintermanMarathonandMarathonRelays,10K(MARATHONERS),00:52:51,M35-39
8110,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,-1,M50-54
8110,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M50-54
8119,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M55-59
8121,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,15:27:58,F30-34
8121,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,F30-34
8127,2016-02-27,GatineauLoppet,51KMCLASSIQUE,03:35:59,M30-34
8131,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,M30-39
8140,2016-07-10,CourseMECLongueuil#3,21.1KM,01:58:13,F40-49
8149,2016-06-05,Demi-MarathondesVignobles,30KM,02:35:08,M40-49
8157,2016-04-10,CourseSaint-Laurent,10KM,00:37:55,M40-49
8157,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:37:26,M40-49
8158,2016-08-17,Le5kmEndurance,5KM,00:19:49,M40-49
8158,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:41:37,M40-49
8167,2016-04-30,MarathondesÉrables,30KM,02:17:25,M20-29
8167,2016-04-10,CourseSaint-Laurent,5KM,00:18:07,M20-29
8167,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:37:46,M20-29
8167,2016-02-21,DéfiHivernalIleBizard,10KM,00:39:14,M20-29
8171,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC125,-1,M12-29
8182,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F40-44
8189,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:57:16,M50-59
8190,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:27:59,M20-29
8190,2016-03-20,CourseetmarchepopulairesdeLaSalle,5KM,00:19:50,M20-29
8190,2016-02-21,DéfiHivernalIleBizard,5KM,00:21:26,M20-29
8201,2016-08-17,Le5kmEndurance,5KM,00:21:56,M40-49
8203,2016-08-17,Le5kmEndurance,5KM,00:22:45,M50-59
8203,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:56:39,M50-59
8204,2016-07-24,IronmanLakePlacid,INDIVIDUALRESULTS,09:55:56,M30-34
8215,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,02:39:16,F30-34
8218,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M55-59
8218,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M55-59
8221,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M40-44
8221,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,20KM,02:00:02,M40-49
8221,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
8237,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:50:32,M50-59
8239,2016-04-03,AroundtheBay30KRoadRace,30KM,03:05:45,F35-39
8245,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC125,-1,M40-49
8245,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,11:09:36,M45-49
8245,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
8251,2016-06-12,SubaruIronman70.3Victoria,INDIVIDUAL,05:57:24,M30-34
8256,2016-05-14,BonjourPrintemps,21KM,01:11:51,M30-39
8256,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M35-39
8257,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,00:39:54,M30-39
8257,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:41:17,M30-39
8258,2016-04-03,AroundtheBay30KRoadRace,30KM,02:57:42,M60-64
8259,2016-06-11,VertleRaid-TRAILLaCliniqueDuCoureur,10KM,01:01:22,F40-49
8260,2016-08-14,Demi-marathondeMont-Tremblant,10KM,00:54:43,M60-69
8260,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,02:01:31,M60-69
8263,2016-08-17,Le5kmEndurance,5KM,00:20:37,M50-59
8263,2016-03-20,CourseetmarchepopulairesdeLaSalle,5KM,00:20:10,M50-59
8263,2016-02-21,DéfiHivernalIleBizard,5KM,00:21:13,M50-59
8275,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,04:02:17,F50-54
8284,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,F40-44
8309,2016-06-12,EdgetoEdgeMarathon,MARATHON,03:56:38,F45-59
8310,2016-04-24,BanqueScotia21KdeMontreal,5KM,-1,F30-34
8313,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F35-39
8313,2016-02-14,DemiMarathonHypothermique,10.5KM,01:18:59,F30-39
8317,2016-04-30,MarathondesÉrables,10KM,01:03:56,M50-59
8330,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:11:46,M45-49
8330,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,05:20:57,M45-49
8330,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
8340,2016-04-03,AroundtheBay30KRoadRace,30KM,03:11:11,M30-34
8353,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:47:22,M30-39
8365,2016-04-30,MississaugaMarathonRaces,MNP10KMRUN,00:45:40,M50-59
8384,2016-08-14,LaValsedescoureurs,10KM,00:43:27,M60-69
8384,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:43:47,M60-69
8384,2016-02-21,DéfiHivernalIleBizard,5KM,00:21:41,M60-69
8389,2016-05-01,MississaugaMarathonRaces,FULLMARATHON,03:28:07,M50-59
8391,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M40-44
8391,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M40-44
8395,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,01:27:49,M30-39
8397,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:52:30,M30-39
8400,2016-05-15,CourseMECMontréal#2,5KM,00:30:12,M40-49
8400,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:46:27,M40-49
8400,2016-02-21,DéfiHivernalIleBizard,10KM,00:47:48,M40-49
8413,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,M35-39
8416,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,-1,M45-49
8416,2016-06-12,TRIATHLONACADEMIESAINTE-THERESE,TRIATHLONOLYMPIQUE,-1,M45-49
8426,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,-1,M50-54
8429,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC125,-1,M30-39
8429,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M35-39
8429,2016-04-09,RaceRosterSpringRunOff,8KM,-1,M35-39
8429,2016-04-09,RaceRosterSpringRunOff,8KM-KILLTHEHILLCHALLENGE,-1,M35-39
8429,2016-04-03,AroundtheBay30KRoadRace,30KM,02:10:42,M35-39
8430,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:51:13,M45-49
8437,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
8450,2016-03-26,CourseMECQuébec#1-LEDÉFIDESCOCOS,15KM,01:16:00,M50-59
8455,2016-05-08,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:32:57,M40-49
8472,2016-04-30,MarathondesÉrables,15KM,01:13:48,M20-29
8480,2016-06-05,TriathlonChallengeAntoine-ManseauJoliette,TRIATHLONSPRINTAGOUVERT,-1,M45-49
8490,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M35-39
8492,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA5K,-1,F45-49
8499,2016-08-14,Demi-marathondeMont-Tremblant,10KM,00:54:27,F50-59
8499,2016-05-08,AurythmedenosfouléesChâteauguay,5KM,00:26:59,F60-69
8501,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,M60-69
8501,2016-06-05,Demi-MarathondesVignobles,21KM,02:15:24,M60-69
8501,2016-04-29,Le5kdesflambeaux,5KM,00:43:02,M60-69
8506,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M50-54
8506,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,03:14:43,M50-59
8510,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC65,-1,F40-49
8510,2016-08-14,TriathlondeVerdun,DUATHLONSPRINTCHAMPIONNATPROVINCIAL,01:10:16,F40-49
8510,2016-07-24,IronmanCanada,INDIVIDUAL,11:52:10,F45-49
8510,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,05:29:19,F45-49
8510,2016-06-18,TriathlonFBLDrummondville,DUATHLON-COUPEDUQUEBEC,01:08:08,F40-49
8510,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,02:03:00,F40-49
8510,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,F45-49
8518,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:56:15,F50-59
8526,2016-04-30,MarathondesÉrables,15KM,01:14:53,M40-49
8527,2016-04-30,MarathondesÉrables,MARATHON,04:34:21,M40-49
8554,2016-06-12,DÉFIPIERREBRISE-BOIS,21.1KM,-1,M50-59
8559,2016-08-14,LaValsedescoureurs,10KM,00:50:16,F50-59
8559,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:52:43,F50-59
8560,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,15:31:36,M50-54
8580,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M50-54
8580,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON-SHORTENEDRACE,-1,M50-54
8580,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,M50-54
8585,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
8585,2016-05-08,SportingLife10KOttawa,10KM,-1,M35-39
8585,2016-03-19,StPatricksDayRace,10KM,00:41:35,M30-39
8589,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:21:52,M30-39
8601,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,03:32:27,M40-49
8601,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M45-49
8602,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,20KM,02:05:16,M50-59
8603,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M35-39
8606,2016-03-20,CourseetmarchepopulairesdeLaSalle,5KM,00:20:32,M30-39
8607,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
8607,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M30-34
8608,2016-04-30,RuntoendMS,HALFMARATHON,01:59:46,F60-69
8620,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,F35-39
8620,2016-08-17,Le5kmEndurance,5KM,00:20:30,F30-39
8620,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,02:50:55,F35-39
8620,2016-06-05,TriathlonChallengeAntoine-ManseauJoliette,TRIATHLONSPRINTAGOUVERT,01:20:59,F35-39
8638,2016-08-17,Le5kmEndurance,5KM,00:24:27,F40-49
8641,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:59:38,M20-29
8648,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M45-49
8648,2016-07-30,TrimemphréMagog,TRIATHLONOLYMPIQUE,02:58:35,M45-49
8656,2016-04-30,MarathondesÉrables,MARATHON,03:33:04,M30-39
8669,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC80,-1,M30-39
8669,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
8669,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M30-34
8673,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:23:57,M40-49
8675,2016-04-30,MarathondesÉrables,DEMI-MARATHON,02:01:43,M40-49
8679,2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,10KM,00:41:37,M50-59
8687,2016-06-12,TRIATHLONACADEMIESAINTE-THERESE,TRIATHLONSPRINT,01:47:49,M50-54
8688,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:37:32,M40-49
8689,2016-04-10,CourseSaint-Laurent,10KM,00:49:09,M50-59
8697,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,F50-59
8702,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,F25-29
8703,2016-08-17,Le5kmEndurance,5KM,00:19:51,M30-39
8703,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:43:05,M30-39
8707,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:38:57,M30-39
8710,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:18:24,M40-49
